/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_16804578805438.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880555297.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880576034.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880588217.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_168045788061919.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880628883.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_168045788063948.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_168045788064815.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880661748.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880680402.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880713089.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880745381.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880780352.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_168045788081136.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880844827.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880880652.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880910677.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880943965.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457880977411.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881010447.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881046101.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881077335.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881109775.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881143941.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881182196.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_168045788121649.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881248007.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881280526.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881314389.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881348262.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881382677.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881416682.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881448226.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881477742.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881512434.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881545269.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881578616.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881611753.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881643999.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881676864.jpg,0.0
/home/eldar/robocar/Tempfiles/ML_lane_follow/DataCollected/IMG3/Image_1680457881713426.jpg,0.0
